"id"	"transcript_id"	"speaker"	"utterance"	"comment"	"participants"	"age_targetchild"	"age_years_targetchild"	"location"	"date"	"words"	"collection"	"corpus"
4771	"CDH1"	"ADU"	"ok ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4772	"CDH1"	"ADU"	"he'll like that so he can go to sleep ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	10	"EngUK"	"Tommerdahl"
4773	"CDH1"	"CHI"	"yes ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4774	"CDH1"	"ADU"	"what song ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4775	"CDH1"	"CHI"	"<twinkle> twinkle ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4776	"CDH1"	"ADU"	"how does that go ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4777	"CDH1"	"CHI"	"he sits on here ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4778	"CDH1"	"CHI"	"there ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4779	"CDH1"	"CHI"	"look ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4780	"CDH1"	"CHI"	"that's the mirror ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4781	"CDH1"	"ADU"	"that's a chest of drawer to the mirror above ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	10	"EngUK"	"Tommerdahl"
4782	"CDH1"	"CHI"	"that's th ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4783	"CDH1"	"CHI"	"that's the freezer ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4784	"CDH1"	"CHI"	"that's some fishies on the top ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	7	"EngUK"	"Tommerdahl"
4785	"CDH1"	"ADU"	"what else is in there ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4786	"CDH1"	"CHI"	"fishies on the top ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4787	"CDH1"	"ADU"	"what's underneath the fish ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4788	"CDH1"	"CHI"	"um you're down there ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4789	"CDH1"	"CHI"	"and the long way to go up ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	7	"EngUK"	"Tommerdahl"
4790	"CDH1"	"CHI"	"get in the shower ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4791	"CDH1"	"CHI"	"cause look and see what is in ..."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	7	"EngUK"	"Tommerdahl"
4792	"CDH1"	"CHI"	"if it lift up ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4793	"CDH1"	"CHI"	"let's lift ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4794	"CDH1"	"CHI"	"i can't lift ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4795	"CDH1"	"ADU"	"<i don't think> I don't think it does lift from here I think <it's> it's just sort of fixed ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	23	"EngUK"	"Tommerdahl"
4796	"CDH1"	"ADU"	"a toilet ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4797	"CDH1"	"ADU"	"you just have to unwire it ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4798	"CDH1"	"CHI"	"he's looking in the mirror ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4799	"CDH1"	"CHI"	"he's looking into the mirror ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4800	"CDH1"	"ADU"	"what can she see ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4801	"CDH1"	"CHI"	"can see Charlie ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4802	"CDH1"	"ADU"	"really ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4803	"CDH1"	"CHI"	"where's your brother ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4804	"CDH1"	"CHI"	"her say hello ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4805	"CDH1"	"CHI"	"her say hello ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4806	"CDH1"	"CHI"	"=imit:kiss ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4807	"CDH1"	"CHI"	"to bed ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4808	"CDH1"	"CHI"	"he's awake ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4809	"CDH1"	"ADU"	"oh good morning ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4810	"CDH1"	"ADU"	"have you had a nice nap ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4811	"CDH1"	"CHI"	"<it's not> it's not wake time ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	8	"EngUK"	"Tommerdahl"
4812	"CDH1"	"ADU"	"oh it's not ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4813	"CDH1"	"CHI"	"is there /."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4814	"CDH1"	"ADU"	"<is he up> he's up too early is he ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	10	"EngUK"	"Tommerdahl"
4815	"CDH1"	"CHI"	"yeah ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4816	"CDH1"	"ADU"	"does he need to go back to bed ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	8	"EngUK"	"Tommerdahl"
4817	"CDH1"	"CHI"	"no ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4818	"CDH1"	"CHI"	"just maybe a little sleep ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4819	"CDH1"	"CHI"	"up the steps ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4820	"CDH1"	"CHI"	"then up the steps ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4821	"CDH1"	"CHI"	"then up the steps ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4822	"CDH1"	"CHI"	"then up the steps ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4823	"CDH1"	"ADU"	"how many steps ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4824	"CDH1"	"CHI"	"then up the two steps ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4825	"CDH1"	"CHI"	"into here ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4826	"CDH1"	"CHI"	"and then play ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4827	"CDH1"	"CHI"	"up to play ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4828	"CDH1"	"CHI"	"it's going to play ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4829	"CDH1"	"CHI"	"going to play ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4830	"CDH1"	"CHI"	"mummy ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4831	"CDH1"	"CHI"	"i can't move to go ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4832	"CDH1"	"ADU"	"what do you want to do ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4833	"CDH1"	"CHI"	"I can't see on that ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4834	"CDH1"	"ADU"	"you want to take <the top> the lid of it off ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	11	"EngUK"	"Tommerdahl"
4835	"CDH1"	"CHI"	"yeah ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4836	"CDH1"	"CHI"	"yes mummy ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4837	"CDH1"	"ADU"	"there you go ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4838	"CDH1"	"CHI"	"thank you ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4839	"CDH1"	"ADU"	"put it on there ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4840	"CDH1"	"CHI"	"mummy how does this going up there going up ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	9	"EngUK"	"Tommerdahl"
4841	"CDH1"	"CHI"	"<up> up the step <up> <up> <up> up the stairs ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	10	"EngUK"	"Tommerdahl"
4842	"CDH1"	"CHI"	"<up> up the steps ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4843	"CDH1"	"CHI"	"up the steps and then the round about ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	8	"EngUK"	"Tommerdahl"
4844	"CDH1"	"ADU"	"hmm did it go round ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4845	"CDH1"	"ADU"	"or is it just pretend ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4846	"CDH1"	"ADU"	"does it go round ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4847	"CDH1"	"CHI"	"go in the round about ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4848	"CDH1"	"ADU"	"mm hmm ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4849	"CDH1"	"CHI"	"that's rabbit's house ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4850	"CDH1"	"CHI"	"here's rabbit's house ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4851	"CDH1"	"ADU"	"is he in there ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4852	"CDH1"	"CHI"	"there's rabbit !"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4853	"CDH1"	"ADU"	"oh hi rabbit ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4854	"CDH1"	"CHI"	"let's go in ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4855	"CDH1"	"CHI"	"he's got a carrot ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4856	"CDH1"	"ADU"	"oh yeah ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4857	"CDH1"	"CHI"	"to eat inside ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4858	"CDH1"	"ADU"	"he's gonna go in his house to eat his carrot ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	11	"EngUK"	"Tommerdahl"
4859	"CDH1"	"CHI"	"yes ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4860	"CDH1"	"CHI"	"<up> <up> up the stairs ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4861	"CDH1"	"CHI"	"hello ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4862	"CDH1"	"CHI"	"how are you ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4863	"CDH1"	"CHI"	"hello ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4864	"CDH1"	"CHI"	"say hello ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4865	"CDH1"	"ADU"	"hello ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4866	"CDH1"	"ADU"	"how are you ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4867	"CDH1"	"CHI"	"this is the round about and tha's the park ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	10	"EngUK"	"Tommerdahl"
4868	"CDH1"	"ADU"	"what have you got in your shopping basket ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	8	"EngUK"	"Tommerdahl"
4869	"CDH1"	"ADU"	"what's in your basket ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4870	"CDH1"	"CHI"	"let's go shopping ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4871	"CDH1"	"CHI"	"let's rock ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4872	"CDH1"	"CHI"	"rock the babe ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4873	"CDH1"	"CHI"	"that's like at home ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4874	"CDH1"	"CHI"	"goes in here ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4875	"CDH1"	"CHI"	"look ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4876	"CDH1"	"ADU"	"what's in there ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4877	"CDH1"	"CHI"	"there's a doggie ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4878	"CDH1"	"ADU"	"what else ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4879	"CDH1"	"CHI"	"look ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4880	"CDH1"	"CHI"	"<that's not t> that's not the door ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	9	"EngUK"	"Tommerdahl"
4881	"CDH1"	"CHI"	"that's not the door ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4882	"CDH1"	"ADU"	"what is it the window ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4883	"CDH1"	"CHI"	"yeah ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4884	"CDH1"	"CHI"	"look at that's the door ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4885	"CDH1"	"CHI"	"that's the way in the door ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	7	"EngUK"	"Tommerdahl"
4886	"CDH1"	"CHI"	"that's the goat's ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4887	"CDH1"	"ADU"	"that's the what ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4888	"CDH1"	"CHI"	"that's the w ..."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4889	"CDH1"	"CHI"	"that's the goat's house ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4890	"CDH1"	"ADU"	"oh the goat ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4891	"CDH1"	"ADU"	"where is the goat ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4892	"CDH1"	"CHI"	"the goat's house ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4893	"CDH1"	"CHI"	"in the goat's house ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4894	"CDH1"	"CHI"	"this goat's house mummy ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4895	"CDH1"	"CHI"	"the goat's house ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4896	"CDH1"	"ADU"	"is the rabbit going to have a look at it ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	10	"EngUK"	"Tommerdahl"
4897	"CDH1"	"CHI"	"no she'll stay in <the goat's> the goat's house ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	12	"EngUK"	"Tommerdahl"
4898	"CDH1"	"CHI"	"stay in the goat's house ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4899	"CDH1"	"ADU"	"I can't find a goat ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4900	"CDH1"	"CHI"	"there's the goat's house ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4901	"CDH1"	"CHI"	"now he's gonna <come out side> come out that side ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	11	"EngUK"	"Tommerdahl"
4902	"CDH1"	"CHI"	"bye ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4903	"CDH1"	"CHI"	"get you out ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4904	"CDH1"	"CHI"	"hello who's in the doors ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	6	"EngUK"	"Tommerdahl"
4905	"CDH1"	"CHI"	"take him out ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4906	"CDH1"	"CHI"	"he's coming back in ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4907	"CDH1"	"CHI"	"see you someday ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4908	"CDH1"	"CHI"	"there ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4909	"CDH1"	"CHI"	"look through the window ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4910	"CDH1"	"CHI"	"you see anyone hello ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4911	"CDH1"	"CHI"	"hello ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4912	"CDH1"	"CHI"	"hello dopy crind ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4913	"CDH1"	"CHI"	"hello ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4914	"CDH1"	"ADU"	"what's his name ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4915	"CDH1"	"CHI"	"rabbit ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4916	"CDH1"	"CHI"	"he's in the window ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4917	"CDH1"	"CHI"	"say hello ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4918	"CDH1"	"ADU"	"hello ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4919	"CDH1"	"CHI"	"hi ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4920	"CDH1"	"CHI"	"this one's jumping down ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4921	"CDH1"	"CHI"	"this jump down ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4922	"CDH1"	"CHI"	"coming out ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	2	"EngUK"	"Tommerdahl"
4923	"CDH1"	"CHI"	"coming out this side ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4924	"CDH1"	"CHI"	"coming out that side ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4925	"CDH1"	"CHI"	"up you go ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	3	"EngUK"	"Tommerdahl"
4926	"CDH1"	"CHI"	"where's the squirrel ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	4	"EngUK"	"Tommerdahl"
4927	"CDH1"	"ADU"	"is he still in bed ?"	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
4928	"CDH1"	"CHI"	"no ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	1	"EngUK"	"Tommerdahl"
4929	"CDH1"	"ADU"	"oh <there he is> there he is look ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	8	"EngUK"	"Tommerdahl"
4930	"CDH1"	"CHI"	"he can go in the goat's house ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	8	"EngUK"	"Tommerdahl"
4931	"CDH1"	"CHI"	"in the goat's house ."	""	" CHI Target_Child , ADU Adult , INV Investigator "	"3;2."	"3"	""	""	5	"EngUK"	"Tommerdahl"
