"id"	"transcript_id"	"speaker"	"utterance"	"comment"	"participants"	"age_targetchild"	"age_years_targetchild"	"location"	"date"	"words"	"collection"	"corpus"
1018	"2-08-27"	"CHI"	"where-'has the end gone ?"	"*CHI: where-'has the end gone ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1019	"2-08-27"	"CHI"	"what 0are you do-ing ?"	"*CHI: what 0are you do-ing ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1020	"2-08-27"	"CHI"	"why 0is Aunty_Linda at your house ?"	"*CHI: why 0is Aunty_Linda at your house ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	6	"EngUK"	"Lara_Diary"
1021	"2-08-27"	"CHI"	"why 0has Aunty_Linda gone home ?"	"*CHI: why 0has Aunty_Linda gone home ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1022	"2-08-27"	"CHI"	"where-'is your boot-s ?"	"*CHI: where-'is your boot-s ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1023	"2-08-27"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1024	"2-08-27"	"CHI"	"why 0are they asleep ? %com: after they're asleep"	"*CHI: why 0are they asleep ? %com: after they're asleep"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	9	"EngUK"	"Lara_Diary"
1025	"2-08-27"	"CHI"	"what 0have you got on your shoe-s ?"	"*CHI: what 0have you got on your shoe-s ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	8	"EngUK"	"Lara_Diary"
1026	"2-08-27"	"CHI"	"what 0are you do-ing to me ?"	"*CHI: what 0are you do-ing to me ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	7	"EngUK"	"Lara_Diary"
1027	"2-08-27"	"CHI"	"what to do with this ?"	"*CHI: what to do with this ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1028	"2-08-27"	"CHI"	"what to do with that ?"	"*CHI: what to do with that ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1029	"2-08-27"	"CHI"	"where-'is your work thingy ?"	"*CHI: where-'is your work thingy ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1030	"2-08-27"	"CHI"	"what 0are you do-ing ?"	"*CHI: what 0are you do-ing ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1031	"2-08-27"	"CHI"	"what 0are you eat-ing on the floor ?"	"*CHI: what 0are you eat-ing on the floor ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	8	"EngUK"	"Lara_Diary"
1032	"2-08-27"	"CHI"	"why 0are you eat-ing on the floor ? %com: immed afterwards"	"*CHI: why 0are you eat-ing on the floor ? %com: immed afterwards"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	11	"EngUK"	"Lara_Diary"
1033	"2-08-27"	"CHI"	"what-'is Amy do-ing ?"	"*CHI: what-'is Amy do-ing ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1034	"2-08-27"	"CHI"	"where-'is this one go ?"	"*CHI: where-'is this one go ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1035	"2-08-27"	"CHI"	"who want-es these ?"	"*CHI: who want-es these ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1036	"2-08-27"	"CHI"	"who want-es some crayon-s ?"	"*CHI: who want-es some crayon-s ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	6	"EngUK"	"Lara_Diary"
1037	"2-08-27"	"CHI"	"what 0are you do-ing ?"	"*CHI: what 0are you do-ing ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1038	"2-08-27"	"CHI"	"what 0are we gonna do with the horsie ?"	"*CHI: what 0are we gonna [: going+to] do with the horsie ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	8	"EngUK"	"Lara_Diary"
1039	"2-08-27"	"CHI"	"what 0are we gonna do with these ?"	"*CHI: what 0are we gonna [: gong+to] do with these ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	7	"EngUK"	"Lara_Diary"
1040	"2-08-27"	"CHI"	"what about this ?"	"*CHI: what about this ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1041	"2-08-27"	"CHI"	"what 0are we gonna do with those ?"	"*CHI: what 0are we gonna [: going+to] do with those ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	7	"EngUK"	"Lara_Diary"
1042	"2-08-27"	"CHI"	"what about her hand ?"	"*CHI: what about her hand ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1043	"2-08-27"	"CHI"	"what 0are you do-ing ?"	"*CHI: what 0are you do-ing ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1044	"2-08-27"	"CHI"	"what 0are we do-ing ?"	"*CHI: what 0are we do-ing ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1045	"2-08-27"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1046	"2-08-27"	"CHI"	"what 0are you do-ing ?"	"*CHI: what 0are you do-ing ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1047	"2-08-27"	"CHI"	"where-'has soap gone ?"	"*CHI: where-'has soap gone ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1048	"2-08-27"	"CHI"	"where-'has the soap gone ?"	"*CHI: where-'has the soap gone ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1049	"2-08-27"	"CHI"	"where-'has it gone ?"	"*CHI: where-'has it gone ?"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1050	"2-08-27"	"CHI"	"where-'has the soap gone ?"	"*CHI: where-'has the soap gone ? @End"	" CHI Lara Target_Child "	"2;8.27"	"2"	""	" 12-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1052	"2-08-28"	"CHI"	"where-'has Xmas_tree gone ?"	"*CHI: where-'has Xmas_tree gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1053	"2-08-28"	"CHI"	"where-'has tissue gone ?"	"*CHI: where-'has tissue gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1054	"2-08-28"	"CHI"	"where-'has my Daddy gone ?"	"*CHI: where-'has my Daddy gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1055	"2-08-28"	"CHI"	"where-'has your pen gone ?"	"*CHI: where-'has your pen gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1056	"2-08-28"	"CHI"	"what did you do ?"	"*CHI: what did you do ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1057	"2-08-28"	"CHI"	"where-'is Elsie_Grandma ?"	"*CHI: where-'is Elsie_Grandma ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1058	"2-08-28"	"CHI"	"where-'is Daddy ?"	"*CHI: where-'is Daddy ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1059	"2-08-28"	"CHI"	"what-'is on there ?"	"*CHI: what-'is on there ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1060	"2-08-28"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1061	"2-08-28"	"CHI"	"where-'is my teddy ?"	"*CHI: where-'is my teddy ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1062	"2-08-28"	"CHI"	"where-'has my Mummy and Daddy gone ?"	"*CHI: where-'has my Mummy and Daddy gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	7	"EngUK"	"Lara_Diary"
1063	"2-08-28"	"CHI"	"where-'is your jam ?"	"*CHI: where-'is your jam ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1064	"2-08-28"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1065	"2-08-28"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1066	"2-08-28"	"CHI"	"where-'is your-'s ?"	"*CHI: where-'is your-'s ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1067	"2-08-28"	"CHI"	"where 0have my feet gone ?"	"*CHI: where 0have my feet gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1068	"2-08-28"	"CHI"	"where-'has my Daddy gone ?"	"*CHI: where-'has my Daddy gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1069	"2-08-28"	"CHI"	"where-'has Amy gone ?"	"*CHI: where-'has Amy gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1070	"2-08-28"	"CHI"	"where-'has the other one gone ?"	"*CHI: where-'has the other one gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	6	"EngUK"	"Lara_Diary"
1071	"2-08-28"	"CHI"	"what-'is Amy do-ing ?"	"*CHI: what-'is Amy do-ing ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1072	"2-08-28"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1073	"2-08-28"	"CHI"	"what 0are you do-ing ?"	"*CHI: what 0are you do-ing ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1074	"2-08-28"	"CHI"	"where-'is my wellie-s ?"	"*CHI: where-'is my wellie-s ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1075	"2-08-28"	"CHI"	"where-'is my Mummy ?"	"*CHI: where-'is my Mummy ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1076	"2-08-28"	"CHI"	"where-'has tissue-s gone ?"	"*CHI: where-'has tissue-s gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1077	"2-08-28"	"CHI"	"what-'is in there ?"	"*CHI: what-'is in there ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1078	"2-08-28"	"CHI"	"where-'has my picture gone ?"	"*CHI: where-'has my picture gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1079	"2-08-28"	"CHI"	"who put it on ?"	"*CHI: who put it on ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1080	"2-08-28"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1081	"2-08-28"	"CHI"	"what-'is in there ?"	"*CHI: what-'is in there ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1082	"2-08-28"	"CHI"	"where-'is that do-ing there ?"	"*CHI: where-'is that do-ing there ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	6	"EngUK"	"Lara_Diary"
1083	"2-08-28"	"CHI"	"where-'has Daddy gone ?"	"*CHI: where-'has Daddy gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1084	"2-08-28"	"CHI"	"where-'has Amy-'s sock gone ?"	"*CHI: where-'has Amy-'s sock gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	6	"EngUK"	"Lara_Diary"
1085	"2-08-28"	"CHI"	"what 0are you eat-ing ?"	"*CHI: what 0are you eat-ing ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1086	"2-08-28"	"CHI"	"what 0are you got in your bag ?"	"*CHI: what 0are you got in your bag ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	7	"EngUK"	"Lara_Diary"
1087	"2-08-28"	"CHI"	"where-'has Daddy gone ?"	"*CHI: where-'has Daddy gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1088	"2-08-28"	"CHI"	"where-'has his Mummy gone ?"	"*CHI: where-'has his Mummy gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1089	"2-08-28"	"CHI"	"where-'has Bambi gone ?"	"*CHI: where-'has Bambi gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1090	"2-08-28"	"CHI"	"where-'has baby gone ?"	"*CHI: where-'has baby gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1091	"2-08-28"	"CHI"	"where-'has my Mummy gone ?"	"*CHI: where-'has my Mummy gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1092	"2-08-28"	"CHI"	"where-'has Lara_Rowland-'s Mummy gone ?"	"*CHI: where-'has Lara_Rowland-'s Mummy gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	6	"EngUK"	"Lara_Diary"
1093	"2-08-28"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1094	"2-08-28"	"CHI"	"where-'has his Mummy gone ?"	"*CHI: where-'has his Mummy gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1095	"2-08-28"	"CHI"	"where-'is Bambi ?"	"*CHI: where-'is Bambi ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1096	"2-08-28"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1097	"2-08-28"	"CHI"	"where-'is Amy-'s doggie ?"	"*CHI: where-'is Amy-'s doggie ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1098	"2-08-28"	"CHI"	"where-'has Daddy gone ?"	"*CHI: where-'has Daddy gone ?"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1099	"2-08-28"	"CHI"	"where-'has the moth gone ?"	"*CHI: where-'has the moth gone ? @End"	" CHI Lara Target_Child "	"2;8.28"	"2"	""	" 13-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1101	"2-08-29"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1102	"2-08-29"	"CHI"	"what-'has happened ?"	"*CHI: what-'has happened ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1103	"2-08-29"	"CHI"	"where-'has Mummy gone ?"	"*CHI: where-'has Mummy gone ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1104	"2-08-29"	"CHI"	"where-'is your-'s ?"	"*CHI: where-'is your-'s ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1105	"2-08-29"	"CHI"	"where-'has Daddy gone ?"	"*CHI: where-'has Daddy gone ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1106	"2-08-29"	"CHI"	"what 0are you do-ing ?"	"*CHI: what 0are you do-ing ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1107	"2-08-29"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1108	"2-08-29"	"CHI"	"what-'is that funny noise ?"	"*CHI: what-'is that funny noise ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1109	"2-08-29"	"CHI"	"which one do you want ?"	"*CHI: which one do you want ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1110	"2-08-29"	"CHI"	"who-'has got this ?"	"*CHI: who-'has got this ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1111	"2-08-29"	"CHI"	"who-'has got tiger ?"	"*CHI: who-'has got tiger ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1112	"2-08-29"	"CHI"	"what 0are we do-ing ?"	"*CHI: what 0are we do-ing ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1113	"2-08-29"	"CHI"	"where-'does this go ?"	"*CHI: where-'does this go ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1114	"2-08-29"	"CHI"	"where these go ?"	"*CHI: where these go ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1115	"2-08-29"	"CHI"	"where-'is the red taxi ?"	"*CHI: where-'is the red taxi ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1116	"2-08-29"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1117	"2-08-29"	"CHI"	"why can I count ?"	"*CHI: why can I count ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1118	"2-08-29"	"CHI"	"how can I count ?"	"*CHI: how can I count ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1119	"2-08-29"	"CHI"	"how can I count ?"	"*CHI: how can I count ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1120	"2-08-29"	"CHI"	"how can I count with two many car-s ?"	"*CHI: how can I count with two many car-s ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	9	"EngUK"	"Lara_Diary"
1121	"2-08-29"	"CHI"	"what 0are you gonna do ?"	"*CHI: what 0are you gonna [: going+to] do ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1122	"2-08-29"	"CHI"	"what-'is that ?"	"*CHI: what-'is that ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	3	"EngUK"	"Lara_Diary"
1123	"2-08-29"	"CHI"	"where-'has all the tissue-s gone ?"	"*CHI: where-'has all the tissue-s gone ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	7	"EngUK"	"Lara_Diary"
1124	"2-08-29"	"CHI"	"what 0have they been ?"	"*CHI: what 0have they been ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1125	"2-08-29"	"CHI"	"what you look like ?"	"*CHI: what you look like ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1126	"2-08-29"	"CHI"	"where-'has the moon gone ?"	"*CHI: where-'has the moon gone ?"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1127	"2-08-29"	"CHI"	"what 0have you got ?"	"*CHI: what 0have you got ? @End"	" CHI Lara Target_Child "	"2;8.29"	"2"	""	" 14-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1129	"2-08-30"	"CHI"	"what 0have you done ?"	"*CHI: what 0have you done ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1130	"2-08-30"	"CHI"	"what 0are you gonna do ?"	"*CHI: what 0are you gonna [: going+to] do ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1131	"2-08-30"	"CHI"	"where-'has Amy gone ?"	"*CHI: where-'has Amy gone ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1132	"2-08-30"	"CHI"	"what 0are you do-ing ?"	"*CHI: what 0are you do-ing ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1133	"2-08-30"	"CHI"	"what 0are you gonna do ?"	"*CHI: what 0are you gonna [: going+to] do ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1134	"2-08-30"	"CHI"	"why you mend Amy-'s cot ? %com: no partial repetition"	"*CHI: why you mend Amy-'s cot ? %com: no partial repetition"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	10	"EngUK"	"Lara_Diary"
1135	"2-08-30"	"CHI"	"what 0are you do-ing ?"	"*CHI: what 0are you do-ing ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1136	"2-08-30"	"CHI"	"what 0are you do-ing ?"	"*CHI: what 0are you do-ing ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1137	"2-08-30"	"CHI"	"what to do with that ?"	"*CHI: what to do with that ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1138	"2-08-30"	"CHI"	"what-'is that under there , there ?"	"*CHI: what-'is that under there , there ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	6	"EngUK"	"Lara_Diary"
1139	"2-08-30"	"CHI"	"where-'has Daddy gone ?"	"*CHI: where-'has Daddy gone ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1140	"2-08-30"	"CHI"	"what 0are you have-ing ?"	"*CHI: what 0are you have-ing ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1141	"2-08-30"	"CHI"	"why 0are you have-ing bath and you-'re dirty ? %com: partial repetition of Lara saying are you having bath then why then me saying because I'm dirty"	"*CHI: why 0are you have-ing bath and you-'re dirty ? %com: partial repetition of Lara saying are you having bath then why then me saying because I'm dirty"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	29	"EngUK"	"Lara_Diary"
1142	"2-08-30"	"CHI"	"what 0are you do-ing ?"	"*CHI: what 0are you do-ing ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1143	"2-08-30"	"CHI"	"where-'is my toothpaste ?"	"*CHI: where-'is my toothpaste ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	4	"EngUK"	"Lara_Diary"
1144	"2-08-30"	"CHI"	"where-'is my new toothpaste ?"	"*CHI: where-'is my new toothpaste ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	5	"EngUK"	"Lara_Diary"
1145	"2-08-30"	"CHI"	"what 0are you do-ing ?"	"*CHI: what 0are you do-ing ?"	" CHI Lara Target_Child "	"2;8.30"	"2"	""	" 15-FEB-1997 "	5	"EngUK"	"Lara_Diary"
